id,1,2,3,4
31012,74,500,223,25
31013,16,177,441,53
31014,185,200,13,0
31015,0,16,247,501
31016,288,520,66,0
31017,0,75,562,235
31018,0,25,243,542
31019,0,13,203,480
31020,43,451,200,12
31021,31,263,662,83
31022,0,70,563,224
31023,454,196,30,0
31024,19,257,574,75
31025,578,274,31,2
31026,211,479,57,0
31027,758,1536,201,0
31028,266,535,63,2
31029,0,20,261,524
31030,54,508,225,26
31031,63,444,52,0
31032,262,633,59,0
31033,0,14,185,481
31034,29,268,589,66
31035,19,196,540,60
31036,521,272,30,4
31037,0,19,243,456
31038,0,16,248,584
31039,24,214,477,58
31040,1,24,204,523
31041,0,30,502,1285
31042,17,225,494,67
31043,323,1223,128,2
31044,484,229,22,1
31045,20,175,195,18
31046,59,490,207,15
31047,94,928,611,72
31048,344,602,64,0
31049,27,314,826,109
31050,3,24,288,276
31051,0,183,1874,2529
31052,486,218,14,0
31053,604,281,33,1
31054,758,217,16,0
31055,0,57,481,921
31056,512,210,29,0
31057,241,523,68,2
31058,19,195,523,69
31059,185,549,63,0
31060,62,574,240,19
31061,254,480,61,0
31062,23,294,699,86
31063,332,600,79,0
31064,900,560,59,0
31065,201,512,64,0
31066,0,26,207,477
31067,223,543,70,1
31068,72,488,207,20
31069,49,499,979,110
31070,472,214,13,0
31071,279,581,52,0
31072,2350,995,108,0
31073,0,18,224,730
31074,484,203,26,0
31075,0,84,711,405
31076,55,631,365,32
31077,0,21,240,492
31078,0,82,739,410
31079,871,440,52,0
31080,0,23,215,501
31081,0,73,515,220
31082,22,205,552,81
31083,10,217,457,59
31084,555,227,22,0
31085,0,69,563,221
31086,0,64,521,268
31087,212,476,67,0
31088,66,540,276,38
31089,0,70,666,346
31090,0,23,192,535
31091,0,9,180,501
31092,156,166,14,0
31093,15,195,190,16
31094,246,533,64,0
31095,0,35,331,49
31096,0,16,208,527
31097,220,468,67,0
31098,201,474,61,1
31099,0,24,237,648
31100,0,90,671,362
31101,0,92,546,212
31102,31,310,308,31
31103,230,430,63,0
31104,3,66,525,278
31105,17,225,537,63
31106,0,56,500,223
31107,249,519,67,0
31108,207,523,59,0
31109,0,100,870,102
31110,58,513,282,27
31111,0,61,473,239
31112,3,27,271,542
31113,0,113,770,244
31114,268,502,70,0
31115,0,19,239,556
31116,104,916,380,43
31117,19,187,507,58
31118,0,69,460,195
31119,545,181,18,2
31120,68,534,219,18
31121,0,82,595,245
31122,140,1201,402,40
31123,0,52,459,204
31124,0,53,557,228
31125,248,523,66,0
31126,0,22,191,440
31127,240,754,78,0
31128,0,20,227,624
31129,845,525,63,0
31130,11,201,444,54
31131,21,213,507,65
31132,0,6,205,491
31133,93,637,357,45
31134,0,79,568,235
31135,1,23,296,776
31136,58,505,260,27
31137,19,218,445,62
31138,77,474,187,25
31139,20,229,492,48
31140,75,542,211,15
31141,0,42,433,782
31142,264,811,104,0
31143,231,538,49,0
31144,537,247,22,0
31145,526,202,18,0
31146,14,215,507,63
31147,218,514,55,0
31148,343,747,101,0
31149,450,240,12,0
31150,221,526,52,0
31151,75,559,278,34
31152,222,547,54,0
31153,103,893,580,64
31154,0,92,656,391
31155,0,20,237,585
31156,19,206,494,52
31157,82,523,221,27
31158,0,53,532,309
31159,20,235,492,58
31160,69,644,341,44
31161,0,56,559,223
31162,29,177,198,22
31163,970,259,24,0
31164,58,526,228,15
31165,482,194,23,0
31166,0,13,179,497
31167,85,568,279,20
31168,0,59,515,239
31169,73,490,237,13
31170,221,451,58,0
31171,316,1502,518,41
31172,75,580,239,19
31173,83,641,258,21
31174,0,94,757,253
31175,255,663,76,0
31176,0,59,517,228
31177,0,19,207,517
31178,393,720,87,0
31179,0,15,206,523
31180,11,203,554,64
31181,73,549,240,20
31182,0,14,231,546
31183,510,175,21,0
31184,0,51,499,243
31185,33,328,45,0
31186,250,560,72,0
31187,2,20,191,467
31188,212,466,58,0
31189,1,15,229,567
31190,0,20,188,616
31191,217,543,62,0
31192,43,510,241,24
31193,297,655,77,0
31194,0,79,660,302
31195,0,59,374,66
31196,0,15,198,541
31197,73,671,255,24
31198,502,220,20,0
31199,229,507,53,0
31200,25,221,511,46
31201,39,473,177,12
31202,28,252,528,55
31203,52,495,172,21
31204,1201,626,59,0
31205,241,238,24,0
31206,1,23,268,556
31207,0,13,195,424
31208,0,23,257,513
31209,62,484,200,12
31210,31,210,563,73
31211,69,563,229,19
31212,690,226,19,0
31213,0,60,565,225
31214,2,61,586,253
31215,0,27,190,491
31216,71,600,359,37
31217,507,253,22,0
31218,2,61,464,193
31219,210,491,61,0
31220,0,65,545,259
31221,849,261,24,0
31222,495,866,95,0
31223,17,187,470,58
31224,461,188,13,0
31225,493,180,16,0
31226,63,487,218,22
31227,17,209,516,65
31228,56,474,175,11
31229,19,155,165,9
31230,0,22,252,547
31231,29,249,645,70
31232,582,264,38,0
31233,0,24,200,499
31234,649,368,38,0
31235,140,1177,663,65
31236,71,609,274,25
31237,0,76,606,395
31238,0,24,219,506
31239,36,330,41,0
31240,0,23,191,459
31241,0,18,218,511
31242,21,269,718,87
31243,187,174,19,0
31244,920,307,18,0
31245,0,53,591,246
31246,22,218,650,87
31247,47,440,213,20
31248,0,16,223,529
31249,1172,779,63,0
31250,0,73,483,230
31251,0,19,219,529
31252,60,584,218,21
31253,586,307,28,0
31254,20,241,518,60
31255,0,28,236,541
31256,0,25,217,536
31257,0,19,234,507
31258,0,61,624,208
31259,596,295,39,0
31260,216,472,65,0
31261,0,101,854,320
31262,15,240,620,76
31263,0,70,501,242
31264,488,209,22,0
31265,0,50,543,223
31266,22,231,483,56
31267,482,234,21,0
31268,0,13,200,492
31269,0,23,237,511
31270,15,225,546,63
31271,58,590,216,18
31272,540,190,25,0
31273,214,506,63,0
31274,392,812,100,0
31275,57,530,222,21
31276,0,26,202,466
31277,75,632,262,18
31278,0,18,212,492
31279,528,259,30,0
31280,0,66,583,222
31281,61,503,208,21
31282,188,176,25,0
31283,0,49,452,194
31284,25,227,499,53
31285,82,606,210,19
31286,1,27,222,237
31287,0,23,361,629
31288,43,319,53,0
31289,1002,276,20,0
31290,0,31,300,649
31291,83,532,212,21
31292,0,24,203,491
31293,187,209,25,0
31294,18,190,506,52
31295,0,19,207,482
31296,577,236,24,2
31297,462,196,22,0
31298,18,245,616,77
31299,0,64,564,204
31300,26,465,1117,146
31301,269,637,78,4
31302,210,552,61,0
31303,432,198,30,0
31304,0,22,216,497
31305,0,71,593,204
31306,586,196,11,0
31307,740,254,16,0
31308,0,53,480,222
31309,14,219,480,70
31310,20,222,543,56
31311,196,462,49,0
31312,204,497,62,0
31313,562,222,17,0
31314,501,268,16,0
31315,455,1022,328,29
31316,21,233,574,64
31317,1,20,265,586
31318,0,22,243,509
31319,0,16,220,570
31320,0,57,476,211
31321,64,503,203,22
31322,227,545,77,0
31323,280,201,20,326
31324,0,68,534,226
31325,177,163,23,0
31326,15,184,473,48
31327,0,20,217,505
31328,518,247,24,0
31329,542,233,10,0
31330,523,203,17,0
31331,0,11,206,545
31332,233,470,58,0
31333,224,553,80,0
31334,0,17,242,568
31335,553,173,15,1
31336,38,358,30,0
31337,57,512,198,15
31338,565,253,21,0
31339,507,274,35,0
31340,0,25,237,567
31341,16,278,800,73
31342,232,624,70,0
31343,53,463,204,18
31344,0,15,187,453
31345,1,12,205,496
31346,560,204,13,0
31347,0,19,189,443
31348,198,511,64,0
31349,553,208,17,0
31350,104,1028,248,19
31351,0,21,221,569
31352,0,20,172,186
31353,29,234,517,61
31354,59,501,193,22
31355,59,494,220,21
31356,22,303,591,77
31357,57,548,272,18
31358,66,585,250,16
31359,21,245,524,59
31360,54,493,212,17
31361,203,448,60,0
31362,21,219,584,74
31363,0,61,567,234
31364,0,30,285,538
31365,55,533,872,103
31366,471,218,15,0
31367,573,226,25,0
31368,3,70,498,217
31369,0,19,226,469
31370,24,252,598,57
31371,0,21,181,453
31372,223,663,76,0
31373,0,20,235,629
31374,2092,387,10,0
31375,66,620,362,33
31376,301,649,81,0
31377,0,123,1031,406
31378,540,249,22,0
31379,149,164,16,0
31380,0,68,474,225
31381,2,65,589,257
31382,234,521,56,0
31383,79,543,200,17
31384,236,443,48,0
31385,59,478,200,12
31386,61,624,198,21
31387,92,781,389,38
31388,64,533,298,18
31389,0,28,316,627
31390,63,572,221,25
31391,60,461,220,22
31392,69,507,195,19
31393,160,173,17,0
31394,43,493,1298,526
31395,437,206,24,0
31396,573,244,19,0
31397,0,30,350,526
31398,26,268,546,65
31399,0,181,1616,342
31400,60,477,216,20
31401,509,225,22,0
31402,25,235,601,74
31403,619,238,22,0
31404,0,61,540,232
31405,0,22,225,678
31406,0,34,318,627
31407,0,17,201,507
31408,16,213,471,65
31409,59,472,186,30
31410,47,489,189,10
31411,71,634,247,29
31412,0,75,563,254
31413,0,49,515,218
31414,544,287,33,0
31415,0,58,474,182
31416,0,64,506,211
31417,73,586,334,32
31418,238,438,58,0
31419,189,187,26,0
31420,84,678,351,36
31421,285,618,80,0
31422,46,343,39,0
31423,194,491,57,0
31424,26,227,588,80
31425,0,14,211,494
31426,238,541,72,0
31427,292,820,97,0
31428,0,23,213,647
31429,449,178,14,0
31430,0,21,202,456
31431,76,582,202,19
31432,0,23,209,468
31433,63,487,201,0
31434,177,188,24,0
31435,256,522,59,0
31436,213,532,66,0
31437,241,484,57,0
31438,60,451,238,23
31439,1448,622,44,0
31440,38,274,58,0
31441,234,619,67,0
31442,0,68,526,199
31443,20,211,449,64
31444,25,213,577,70
31445,0,56,473,215
31446,377,674,71,0
31447,79,708,216,23
31448,21,210,579,61
31449,18,227,478,52
31450,0,62,562,229
31451,0,76,722,279
31452,222,543,64,0
31453,17,272,535,61
31454,0,83,515,189
31455,372,596,83,0
31456,0,16,233,516
31457,67,621,234,23
31458,0,69,634,250
31459,0,86,659,353
31460,22,186,451,56
31461,16,287,611,77
31462,116,969,337,21
31463,60,466,205,13
31464,0,70,573,229
31465,240,520,47,2
31466,20,234,504,62
31467,0,52,488,237
31468,0,13,255,519
31469,478,226,16,0
31470,0,11,210,480
31471,538,218,15,0
31472,101,727,468,37
31473,598,215,25,0
31474,20,224,521,63
31475,241,634,73,0
31476,22,208,482,64
31477,0,23,209,483
31478,513,233,17,0
31479,225,515,70,0
31480,58,453,59,0
31481,35,381,634,93
31482,0,17,216,475
31483,0,25,341,588
31484,27,230,528,69
31485,0,49,538,215
31486,1,68,521,216
31487,19,189,530,62
31488,51,445,207,26
31489,421,730,97,0
31490,64,550,242,20
31491,0,15,283,966
31492,235,545,55,0
31493,225,680,66,0
31494,0,17,234,429
31495,60,485,228,16
31496,504,244,22,0
31497,24,257,621,76
31498,77,504,195,19
31499,21,208,492,69
31500,73,544,229,12
31501,490,212,21,0
31502,0,53,459,176
31503,289,625,78,0
31504,238,578,64,0
31505,0,70,462,203
31506,414,645,74,0
31507,558,1757,177,0
31508,244,504,75,0
31509,602,303,25,0
31510,23,241,577,52
31511,27,272,532,48
31512,24,198,484,62
31513,0,22,218,556
31514,20,229,570,74
31515,80,713,434,38
31516,43,419,201,22
31517,0,35,313,555
31518,17,188,491,50
31519,520,198,12,0
31520,0,17,224,620
31521,494,217,21,0
31522,74,483,223,23
31523,18,170,600,77
31524,508,199,18,1
31525,227,589,77,0
31526,22,215,454,38
31527,2,19,192,467
31528,19,223,488,65
31529,68,545,223,23
31530,444,202,23,0
31531,22,210,464,55
31532,0,57,503,230
31533,68,527,228,34
31534,59,368,43,0
31535,530,253,20,0
31536,72,520,230,26
31537,0,17,217,447
31538,26,237,500,65
31539,322,336,64,0
31540,0,64,465,190
31541,478,209,21,0
31542,777,232,22,2
31543,68,644,974,120
31544,0,89,566,278
31545,24,227,507,55
31546,250,515,65,1
31547,0,63,493,220
31548,57,540,253,23
31549,0,37,350,692
31550,692,235,14,0
31551,66,544,217,13
31552,16,248,563,64
31553,254,738,91,0
31554,0,81,841,264
31555,68,475,232,19
31556,0,19,205,501
31557,12,237,630,83
31558,97,665,389,41
31559,22,263,539,60
31560,0,13,269,1146
31561,39,294,38,0
31562,468,212,28,2
31563,38,396,590,72
31564,503,236,16,0
31565,0,64,561,223
31566,0,16,242,687
31567,245,471,69,0
31568,12,210,554,60
31569,65,538,248,25
31570,26,231,493,55
31571,26,237,555,64
31572,18,235,505,60
31573,0,12,207,484
31574,23,228,486,58
31575,0,20,194,475
31576,21,236,533,57
31577,22,213,465,53
31578,252,705,80,0
31579,696,207,12,0
31580,618,354,43,0
31581,0,31,237,515
31582,54,526,217,15
31583,16,208,528,71
31584,277,610,81,0
31585,498,214,23,0
31586,206,504,47,0
31587,47,332,36,0
31588,0,62,478,195
31589,147,1072,314,21
31590,25,207,495,58
31591,0,52,542,227
31592,0,72,556,297
31593,548,191,15,0
31594,667,276,18,0
31595,67,615,207,16
31596,0,18,239,604
31597,49,487,221,23
31598,0,148,1179,758
31599,58,500,210,23
31600,0,20,237,527
31601,0,61,537,198
31602,27,268,643,80
31603,130,1152,343,19
31604,615,277,24,0
31605,52,515,196,14
31606,0,95,704,306
31607,531,220,24,0
31608,457,197,21,0
31609,0,26,173,511
31610,292,549,63,0
31611,0,46,338,51
31612,217,542,60,0
31613,1,66,549,221
31614,0,22,209,490
31615,16,207,627,89
31616,0,12,226,457
31617,0,20,218,512
31618,19,222,526,68
31619,0,82,733,355
31620,22,201,481,43
31621,226,494,58,0
31622,0,65,461,218
31623,74,626,217,20
31624,502,220,24,0
31625,0,56,460,191
31626,206,471,50,0
31627,23,220,542,61
31628,236,474,65,0
31629,61,490,205,15
31630,244,519,74,0
31631,0,34,446,805
31632,0,10,188,485
31633,0,50,579,243
31634,218,450,52,0
31635,5,20,187,486
31636,24,276,703,76
31637,157,179,23,0
31638,3,24,240,506
31639,0,69,494,223
31640,98,796,532,52
31641,804,265,22,0
31642,0,46,458,729
31643,635,232,13,0
31644,0,27,195,507
31645,72,465,218,11
31646,24,263,639,60
31647,588,222,31,0
31648,446,774,96,0
31649,219,494,65,0
31650,2,66,452,222
31651,0,19,183,448
31652,2,124,1015,362
31653,20,220,543,63
31654,0,65,539,242
31655,0,64,472,207
31656,21,202,483,59
31657,17,205,619,82
31658,0,12,203,484
31659,76,546,233,16
31660,231,544,58,0
31661,0,20,157,134
31662,0,22,204,426
31663,0,91,696,1024
31664,448,207,22,0
31665,195,1512,536,49
31666,491,233,29,0
31667,0,27,252,593
31668,170,490,53,0
31669,0,53,507,224
31670,535,211,19,0
31671,9,209,440,47
31672,53,491,187,19
31673,238,593,69,0
31674,466,200,16,0
31675,254,577,70,0
31676,17,223,670,82
31677,0,23,255,670
31678,0,67,600,921
31679,0,83,639,341
31680,139,1285,989,107
31681,26,206,535,67
31682,551,260,24,0
31683,66,497,182,19
31684,588,301,38,4
31685,71,614,365,39
31686,49,492,189,16
31687,504,214,16,3
31688,45,486,170,21
31689,0,29,272,512
31690,0,90,761,219
31691,1608,400,15,0
31692,0,24,338,680
31693,750,257,20,0
31694,69,501,205,20
31695,0,20,204,582
31696,0,17,237,545
31697,22,220,501,65
31698,516,233,26,0
31699,0,21,185,466
31700,464,188,19,0
31701,222,510,58,0
31702,237,533,65,0
31703,473,217,18,0
31704,0,53,529,237
31705,251,521,62,0
31706,606,899,110,0
31707,2,26,225,493
31708,23,285,659,82
31709,0,54,552,198
31710,0,8,226,575
31711,497,212,18,0
31712,0,55,509,212
31713,53,560,241,28
31714,0,63,460,219
31715,21,289,524,63
31716,286,596,57,0
31717,207,159,659,996
31718,61,459,205,17
31719,0,45,386,679
31720,206,543,60,0
31721,25,211,508,65
31722,191,437,62,0
31723,197,477,60,0
31724,510,212,11,0
31725,1,23,215,584
31726,483,195,21,2
31727,219,592,80,0
31728,212,497,60,0
31729,62,538,258,27
31730,183,512,71,0
31731,0,65,490,211
31732,552,215,15,0
31733,21,221,538,60
31734,239,505,70,0
31735,18,197,532,61
31736,505,225,15,0
31737,0,69,500,202
31738,523,213,23,0
31739,196,502,62,0
31740,115,848,391,33
31741,770,256,19,0
31742,462,181,16,0
31743,0,14,215,604
31744,215,535,60,0
31745,0,65,477,207
31746,485,218,13,0
31747,578,241,23,0
31748,1176,605,68,0
31749,0,18,218,488
31750,0,31,336,1078
31751,242,750,92,0
31752,21,243,487,57
31753,213,465,48,0
31754,0,15,220,620
31755,0,63,454,193
31756,0,90,840,490
31757,224,490,55,0
31758,14,146,143,19
31759,0,17,176,445
31760,250,592,69,2
31761,497,218,24,0
31762,11,214,710,87
31763,43,476,197,17
31764,0,29,289,306
31765,47,465,187,19
31766,1,119,838,520
31767,284,661,69,1
31768,287,625,75,0
31769,0,54,525,237
31770,582,226,17,0
31771,519,228,10,0
31772,0,16,240,647
31773,0,15,305,1067
31774,19,178,462,54
31775,59,450,206,18
31776,0,21,215,535
31777,61,528,241,23
31778,261,685,104,0
31779,22,209,509,58
31780,73,528,224,22
31781,0,61,557,235
31782,20,190,454,53
31783,246,525,78,0
31784,0,37,475,765
31785,235,501,59,0
31786,571,242,28,0
31787,0,24,385,685
31788,0,14,187,175
31789,17,199,485,62
31790,0,47,477,179
31791,76,603,44,29
31792,211,576,78,1
31793,375,1295,155,0
31794,42,432,672,88
31795,25,208,482,70
31796,574,275,17,0
31797,0,27,309,551
31798,202,484,61,0
31799,53,482,146,18
31800,322,672,78,0
31801,0,61,513,177
31802,1433,535,34,0
31803,16,230,662,78
31804,240,547,67,0
31805,217,472,42,0
31806,25,236,513,63
31807,206,469,61,0
31808,91,776,247,28
31809,70,585,194,18
31810,30,216,546,74
31811,0,64,585,206
31812,0,78,618,307
31813,249,509,59,0
31814,0,20,214,445
31815,0,25,234,523
31816,0,21,233,464
31817,0,18,192,486
31818,227,615,81,0
31819,47,514,804,91
31820,0,22,213,552
31821,0,20,188,460
31822,0,77,633,234
31823,601,229,14,2
31824,222,507,64,0
31825,0,57,421,195
31826,62,601,1153,140
31827,788,1115,123,0
31828,184,499,57,0
31829,21,146,166,13
31830,187,522,74,0
31831,58,559,258,22
31832,0,9,215,484
31833,220,415,41,0
31834,0,24,251,578
31835,229,535,63,0
31836,432,197,20,1
31837,0,55,451,178
31838,34,433,823,104
31839,587,428,32,0
31840,130,1143,587,59
31841,16,169,466,48
31842,0,20,168,458
31843,78,640,320,28
31844,0,19,243,783
31845,72,528,230,24
31846,208,629,62,0
31847,0,19,241,687
31848,69,456,203,25
31849,0,91,629,321
31850,0,25,362,676
31851,67,499,173,16
31852,22,255,483,70
31853,0,75,540,170
31854,518,201,23,0
31855,548,184,27,0
31856,0,36,483,1222
31857,216,454,44,2
31858,0,14,205,460
31859,0,68,528,231
31860,392,738,79,0
31861,16,284,618,71
31862,27,287,582,60
31863,15,172,493,51
31864,0,28,182,194
31865,46,318,47,0
31866,34,251,544,55
31867,36,290,672,74
31868,0,21,218,482
31869,620,242,20,0
31870,66,509,194,23
31871,209,569,62,0
31872,15,233,650,69
31873,226,499,77,0
31874,547,204,17,0
31875,18,225,471,45
31876,195,450,60,0
31877,201,464,59,0
31878,359,1522,176,0
31879,820,242,17,0
31880,0,44,377,719
31881,0,70,481,226
31882,0,12,204,471
31883,0,22,285,558
31884,529,276,23,0
31885,0,64,487,196
31886,216,549,69,0
31887,1,70,516,271
31888,25,238,672,86
31889,302,909,109,0
31890,500,233,20,0
31891,510,199,28,0
31892,598,271,25,0
31893,0,17,173,139
31894,14,215,505,59
31895,21,219,509,65
31896,0,66,530,223
31897,0,42,420,712
31898,15,272,1140,132
31899,322,767,98,0
31900,0,72,490,250
31901,237,481,50,0
31902,361,672,68,0
31903,20,202,498,58
31904,273,589,73,3
31905,3,29,166,154
31906,38,353,667,77
31907,16,224,643,72
31908,0,14,242,691
31909,25,210,491,58
31910,262,587,64,0
31911,59,559,212,17
31912,0,61,556,1151
31913,490,206,11,0
31914,0,20,188,480
31915,2,26,232,479
31916,18,233,507,52
31917,0,61,510,210
31918,257,550,80,0
31919,0,99,691,269
31920,140,1258,713,75
31921,62,487,205,13
31922,572,276,24,0
31923,50,469,220,19
31924,222,467,59,0
31925,222,484,57,0
31926,195,472,55,0
31927,0,60,548,218
31928,0,68,565,240
31929,0,19,362,1296
31930,262,554,72,0
31931,619,333,41,0
31932,152,164,14,0
31933,461,782,111,0
31934,0,76,573,281
31935,206,498,46,0
31936,60,472,222,22
31937,585,220,22,0
31938,60,544,235,19
31939,0,16,266,514
31940,615,340,29,0
31941,67,483,229,21
31942,0,18,224,601
31943,19,229,723,82
31944,0,15,184,510
31945,0,75,485,192
31946,608,202,21,0
31947,0,57,477,178
31948,0,45,493,219
31949,79,655,281,18
31950,253,584,89,0
31951,256,537,77,0
31952,698,409,44,0
31953,77,575,252,25
31954,26,262,552,61
31955,20,213,487,59
31956,0,108,791,262
31957,29,176,221,29
31958,216,548,61,0
31959,0,56,500,255
31960,3,59,503,217
31961,76,540,235,17
31962,673,1098,115,0
31963,219,491,58,0
31964,463,221,20,0
31965,241,567,55,0
31966,6,227,573,79
31967,0,57,620,219
31968,102,956,287,22
31969,511,235,27,0
31970,500,202,25,0
31971,0,21,213,450
31972,0,26,268,915
31973,0,53,594,1097
31974,0,86,655,289
31975,0,44,466,182
31976,0,12,172,428
31977,52,495,228,14
31978,0,58,475,214
31979,0,17,248,499
31980,473,193,16,0
31981,80,581,312,25
31982,66,453,220,22
31983,258,551,70,0
31984,17,199,498,68
31985,0,60,464,193
31986,0,70,446,213
31987,0,26,218,716
31988,488,202,21,0
31989,0,115,1006,483
31990,0,70,547,188
31991,0,16,175,507
31992,0,60,511,231
31993,0,52,450,213
31994,219,536,60,0
31995,0,74,600,187
31996,0,19,211,480
31997,0,50,582,280
31998,529,189,26,0
31999,520,257,29,0
32000,197,463,69,0
32001,0,16,210,503
32002,55,530,787,100
32003,58,506,235,23
32004,0,88,840,275
32005,198,500,55,3
32006,193,499,65,0
32007,0,37,376,736
32008,25,215,464,51
32009,544,249,19,0
32010,60,481,244,19
32011,61,473,60,0
32012,197,470,61,0
32013,196,479,66,0
32014,0,101,709,237
32015,73,488,190,22
32016,212,469,44,0
32017,309,813,111,0
32018,63,542,214,28
32019,690,352,30,0
32020,230,561,54,0
32021,621,213,17,0
32022,503,206,22,0
32023,0,93,628,211
32024,68,536,256,19
32025,375,748,99,0
32026,0,19,198,511
32027,725,300,24,0
32028,1,24,187,146
32029,65,552,240,18
32030,0,18,213,460
32031,0,15,196,535
32032,50,443,240,15
32033,228,529,61,0
32034,61,570,241,30
32035,0,64,550,232
32036,2,79,644,258
32037,0,37,321,554
32038,250,526,57,0
32039,0,37,281,45
32040,0,15,159,172
32041,66,514,208,26
32042,0,69,509,213
32043,211,467,57,0
32044,269,543,83,0
32045,0,79,570,266
32046,0,63,471,214
32047,22,235,535,64
32048,78,548,196,21
32049,0,62,456,206
32050,2,22,230,748
32051,52,452,207,20
32052,3,25,230,606
32053,45,311,44,0
32054,238,769,87,0
32055,0,64,555,239
32056,0,23,200,524
32057,465,59,6,0
32058,196,485,61,0
32059,58,547,231,17
32060,62,573,312,34
32061,97,798,429,67
32062,0,24,254,692
32063,485,195,17,3
32064,14,167,148,17
32065,62,491,263,37
